DraftID	CollegeID	PlayerID	Draft_Date	Draft_Price	Goals_Scored	Average_Score
DR10848	COLL207	PL11843	10/20/2018	30000	74	6.17
DR10849	COLL209	PL11844	4/14/2018	10500	84	7.00
DR10851	COLL210	PL11846	12/15/2017	20000	21	1.75
DR10852	COLL211	PL11847	3/17/2018	10000	38	3.17
DR10854	COLL212	PL11848	4/15/2019	45000	29	2.42
DR10855	COLL213	PL11849	4/12/2018	30000	37	3.08
DR10857	COLL214	PL11850	3/6/2020	100000	82	6.83
DR10858	COLL215	PL11851	11/5/2020	80000	74	6.17
DR10859	COLL216	PL11852	5/17/2019	70000	31	2.58
DR10861	COLL217	PL11853	5/18/2019	10000	90	7.50
DR10862	COLL219	PL11855	8/25/2018	100000	72	6.00
DR10863	COLL220	PL11856	6/11/2020	40000	75	6.25
DR10864	COLL221	PL11857	1/3/2020	80000	58	4.83
DR10865	COLL223	PL11858	8/14/2017	35000	48	4.00
DR10866	COLL225	PL11860	7/7/2018	60000	41	3.42
DR10867	COLL226	PL11862	11/2/2017	45000	38	3.17
DR10868	COLL227	PL11863	1/16/2018	60000	40	3.33
DR10869	COLL228	PL11864	12/20/2017	10000	87	7.25
DR10870	COLL229	PL11866	7/30/2020	25000	50	4.17
DR10871	COLL231	PL11867	2/7/2021	20000	77	6.42
DR10872	COLL232	PL11868	3/26/2019	35000	28	2.33
DR10873	COLL234	PL11869	1/10/2019	70000	77	6.42
DR10875	COLL235	PL11870	5/8/2018	25000	37	3.08
DR10876	COLL236	PL11871	8/26/2018	10500	74	6.17
DR10877	COLL237	PL11872	6/18/2019	45000	32	2.67
DR10878	COLL238	PL11873	12/10/2020	20000	67	5.58
DR10879	COLL239	PL11874	9/5/2020	20000	74	6.17
DR10880	COLL240	PL11875	8/22/2018	90000	50	4.17
DR10881	COLL241	PL11876	11/14/2018	100000	21	1.75
DR10882	COLL242	PL11877	2/10/2020	45000	88	7.33
DR10883	COLL243	PL11879	1/12/2018	100000	50	4.17
DR10884	COLL244	PL11880	5/19/2020	60000	22	1.83
DR10885	COLL245	PL11881	10/23/2019	40000	53	4.42
DR10886	COLL246	PL11882	6/25/2018	90000	63	5.25
DR10887	COLL247	PL11883	8/3/2020	10000	65	5.42
DR10888	COLL248	PL11884	1/8/2019	25000	86	7.17
DR10889	COLL249	PL11885	1/21/2021	35000	80	6.67
DR10890	COLL250	PL11886	8/3/2020	50000	51	4.25
DR10891	COLL251	PL11887	3/18/2017	45000	60	5.00
DR10892	COLL252	PL11888	5/18/2019	70000	40	3.33
DR10894	COLL253	PL11890	2/8/2020	90000	38	3.17
DR10895	COLL254	PL11891	8/15/2020	35000	60	5.00
DR10896	COLL255	PL11892	9/30/2019	90000	83	6.92
DR10897	COLL256	PL11893	11/10/2018	25000	24	2.00
DR10898	COLL257	PL11895	2/17/2020	30000	75	6.25
DR10899	COLL259	PL11896	12/13/2019	30000	81	6.75
DR10900	COLL261	PL11897	11/28/2018	50000	61	5.08
DR10901	COLL263	PL11898	5/29/2019	45000	83	6.92
DR10902	COLL264	PL11899	4/12/2018	45000	74	6.17
DR10904	COLL265	PL11901	6/19/2019	90000	72	6.00
DR10905	COLL266	PL11902	6/18/2019	20000	24	2.00
DR10907	COLL268	PL11903	7/15/2020	40000	27	2.25
DR10908	COLL269	PL11904	9/23/2018	50000	68	5.67
DR10910	COLL271	PL11905	3/31/2021	80000	80	6.67
DR10911	COLL272	PL11906	9/1/2020	20000	88	7.33
DR10912	COLL273	PL11907	2/14/2019	100000	53	4.42
DR10913	COLL274	PL11908	6/12/2020	25000	87	7.25
DR10914	COLL275	PL11909	1/10/2018	50000	88	7.33
DR10915	COLL276	PL11910	12/3/2018	30000	24	2.00
DR10916	COLL277	PL11911	5/25/2020	80000	20	1.67
DR10917	COLL278	PL11912	4/15/2018	25000	26	2.17
DR10918	COLL279	PL11913	8/25/2020	25000	37	3.08
DR10919	COLL280	PL11914	7/26/2017	90000	39	3.25
DR10920	COLL281	PL11915	9/3/2020	30000	39	3.25
DR10922	COLL282	PL11916	3/30/2018	35000	69	5.75
DR10923	COLL284	PL11917	8/23/2019	50000	42	3.50
DR10924	COLL286	PL11919	9/11/2017	100000	45	3.75
DR10925	COLL287	PL11920	11/17/2020	50000	47	3.92
DR10926	COLL288	PL11921	7/28/2017	50000	46	3.83
DR10927	COLL289	PL11922	6/22/2019	20000	67	5.58
DR10928	COLL290	PL11923	6/2/2019	10500	86	7.17
DR10929	COLL291	PL11924	10/14/2017	60000	23	1.92
DR10931	COLL292	PL11925	1/18/2019	20000	39	3.25
DR10932	COLL293	PL11926	3/9/2018	30000	88	7.33
DR10935	COLL294	PL11927	2/6/2020	100000	22	1.83
DR10936	COLL295	PL11928	1/14/2017	30000	45	3.75
DR10937	COLL296	PL11929	10/8/2017	35000	24	2.00
DR10938	COLL297	PL11930	7/21/2020	80000	39	3.25
DR10939	COLL298	PL11931	8/23/2018	100000	58	4.83
DR10940	COLL300	PL11933	8/15/2017	90000	39	3.25
DR10943	COLL302	PL11934	9/7/2019	40000	46	3.83
DR10944	COLL303	PL11935	9/13/2020	35000	45	3.75
DR10945	COLL306	PL11936	1/31/2017	10500	62	5.17
DR10946	COLL307	PL11938	6/4/2017	70000	70	5.83
DR10947	COLL308	PL11939	9/10/2018	10000	70	5.83
DR10948	COLL309	PL11940	10/17/2020	10500	77	6.42
DR10950	COLL310	PL11941	12/20/2020	100000	61	5.08
DR10951	COLL311	PL11942	3/22/2021	90000	43	3.58
DR10952	COLL313	PL11943	11/9/2020	80000	39	3.25
DR10953	COLL315	PL11944	7/8/2020	60000	40	3.33
DR10954	COLL316	PL11945	5/11/2020	60000	85	7.08
DR10955	COLL317	PL11946	10/16/2019	70000	65	5.42
DR10956	COLL318	PL11947	3/20/2021	30000	56	4.67
DR10957	COLL319	PL11952	1/16/2017	45000	28	2.33
DR10958	COLL320	PL11953	9/16/2020	80000	62	5.17
DR10959	COLL321	PL11954	6/15/2020	30000	82	6.83
DR10960	COLL322	PL11955	5/2/2018	60000	39	3.25
DR10961	COLL323	PL11956	1/28/2021	40000	35	2.92
DR10964	COLL324	PL11958	3/9/2018	20000	74	6.17
DR10966	COLL325	PL11959	3/7/2020	10000	39	3.25
DR10967	COLL326	PL11960	1/19/2020	70000	62	5.17
DR10968	COLL327	PL11963	12/29/2020	35000	32	2.67
DR10969	COLL329	PL11965	10/26/2017	45000	83	6.92
DR10970	COLL330	PL11966	2/5/2020	60000	80	6.67
DR10971	COLL331	PL11967	2/20/2020	80000	50	4.17
DR10972	COLL332	PL11968	11/18/2019	40000	44	3.67
DR10974	COLL334	PL11969	9/9/2019	90000	22	1.83
DR10976	COLL335	PL11970	1/8/2018	25000	22	1.83
DR10977	COLL336	PL11971	12/3/2018	60000	21	1.75
DR10978	COLL337	PL11972	5/2/2019	90000	30	2.50
DR10979	COLL338	PL11973	8/24/2017	70000	69	5.75
DR10980	COLL339	PL11974	11/15/2018	70000	68	5.67
DR10981	COLL340	PL11975	1/21/2018	70000	85	7.08
DR10982	COLL342	PL11977	7/12/2019	50000	36	3.00
DR10984	COLL343	PL11978	7/21/2017	80000	53	4.42
DR10985	COLL344	PL11979	10/9/2020	60000	46	3.83
DR10986	COLL345	PL11980	10/23/2019	25000	63	5.25
DR10987	COLL346	PL11981	3/26/2017	50000	47	3.92
DR10988	COLL347	PL11982	12/21/2018	35000	80	6.67
DR10989	COLL348	PL11984	1/10/2021	70000	32	2.67
DR10990	COLL349	PL11985	3/23/2018	60000	47	3.92
DR10991	COLL350	PL11986	11/18/2019	10500	51	4.25
DR10993	COLL351	PL11987	3/22/2017	10000	60	5.00
DR10994	COLL352	PL11989	8/21/2019	35000	73	6.08
DR10995	COLL354	PL11990	1/30/2017	40000	49	4.08
DR10996	COLL355	PL11991	2/18/2018	10000	63	5.25
DR10997	COLL356	PL11992	2/20/2020	45000	52	4.33
DR10998	COLL357	PL11993	8/19/2017	30000	83	6.92
DR10999	COLL358	PL11994	3/20/2017	100000	21	1.75
DR11000	COLL359	PL11995	3/23/2017	30000	67	5.58
DR11001	COLL360	PL11997	7/14/2019	10000	55	4.58
DR11002	COLL362	PL11999	9/6/2017	45000	70	5.83
DR11003	COLL363	PL12001	12/9/2017	80000	41	3.42
DR11004	COLL364	PL12003	11/22/2017	25000	66	5.50
DR11007	COLL366	PL12004	1/25/2018	30000	72	6.00
DR11008	COLL367	PL12005	7/22/2020	70000	80	6.67
DR11009	COLL369	PL12006	7/19/2018	80000	32	2.67
DR11012	COLL371	PL12007	8/10/2019	90000	76	6.33
DR11013	COLL372	PL12008	6/15/2020	25000	57	4.75
DR11014	COLL373	PL12010	10/17/2019	10500	22	1.83
DR11016	COLL375	PL12011	8/22/2017	80000	77	6.42
DR11020	COLL376	PL12013	12/28/2018	100000	90	7.50
DR11023	COLL377	PL12014	7/12/2017	70000	34	2.83
DR11025	COLL378	PL12015	10/16/2017	100000	63	5.25
DR11026	COLL379	PL12016	7/7/2019	10500	53	4.42
DR11027	COLL380	PL12018	11/5/2018	50000	76	6.33
DR11028	COLL381	PL12019	8/22/2020	80000	46	3.83
DR11029	COLL382	PL12020	12/22/2019	25000	70	5.83
DR11032	COLL383	PL12021	8/24/2017	30000	43	3.58
DR11033	COLL384	PL12022	2/1/2020	35000	72	6.00
DR11035	COLL385	PL12023	3/14/2019	10500	38	3.17
DR11036	COLL386	PL12024	7/27/2019	25000	80	6.67
DR11037	COLL387	PL12025	4/19/2017	90000	64	5.33
DR11038	COLL388	PL12026	12/30/2019	45000	53	4.42
DR11040	COLL389	PL12027	5/29/2017	10500	75	6.25
DR11041	COLL390	PL12028	6/6/2017	70000	51	4.25
DR11042	COLL391	PL12029	1/20/2019	10000	56	4.67
DR11043	COLL392	PL12030	4/10/2017	50000	83	6.92
DR11045	COLL393	PL12031	5/23/2017	100000	83	6.92
DR11046	COLL394	PL12032	3/24/2021	25000	78	6.50
DR11047	COLL395	PL12033	8/24/2020	50000	41	3.42
DR11048	COLL396	PL12034	6/2/2017	10000	21	1.75
DR11049	COLL398	PL12035	3/7/2021	45000	63	5.25
DR11051	COLL399	PL12036	3/14/2020	10500	50	4.17
DR11052	COLL400	PL12037	9/20/2018	40000	67	5.58
DR11053	COLL401	PL12039	12/24/2019	100000	80	6.67
DR11055	COLL402	PL12040	2/14/2019	60000	24	2.00
DR11057	COLL403	PL12041	5/4/2020	10000	33	2.75
DR11058	COLL404	PL12042	3/5/2019	40000	65	5.42
DR11059	COLL405	PL12043	6/6/2017	45000	67	5.58
DR11060	COLL407	PL12044	10/3/2019	60000	21	1.75
DR11061	COLL408	PL12045	12/27/2019	80000	42	3.50
DR11062	COLL409	PL12046	2/15/2021	90000	49	4.08
DR11063	COLL410	PL12047	10/28/2019	70000	49	4.08
DR11064	COLL411	PL12048	9/10/2020	25000	65	5.42
DR11065	COLL415	PL12049	2/15/2021	70000	36	3.00
DR11066	COLL416	PL12050	12/15/2017	30000	30	2.50
DR11067	COLL417	PL12051	2/20/2019	90000	47	3.92
DR11068	COLL418	PL12052	7/6/2017	70000	66	5.50
DR11069	COLL419	PL12053	10/6/2017	100000	55	4.58
DR11070	COLL422	PL12054	9/29/2020	60000	54	4.50
DR11071	COLL423	PL12055	12/9/2018	100000	65	5.42
DR11073	COLL424	PL12057	5/29/2020	60000	48	4.00
DR11074	COLL425	PL12058	9/20/2018	10500	88	7.33
DR11076	COLL426	PL12060	8/5/2020	25000	65	5.42
DR11077	COLL427	PL12061	4/5/2017	60000	53	4.42
DR11078	COLL428	PL12062	4/1/2021	25000	21	1.75
DR11079	COLL429	PL12063	11/3/2020	35000	49	4.08
DR11080	COLL430	PL12064	5/12/2018	25000	75	6.25
DR11081	COLL431	PL12065	2/14/2017	50000	27	2.25
DR11082	COLL432	PL12066	10/12/2018	45000	45	3.75
DR11083	COLL434	PL12067	11/27/2017	25000	20	1.67
DR11085	COLL435	PL12069	1/28/2021	45000	36	3.00
DR11086	COLL436	PL12070	1/11/2018	30000	48	4.00
DR11088	COLL437	PL12071	1/24/2020	60000	76	6.33
DR11089	COLL438	PL12072	11/3/2019	60000	35	2.92
DR11090	COLL439	PL12073	5/28/2017	35000	84	7.00
DR11092	COLL440	PL12074	2/4/2018	45000	87	7.25
DR11094	COLL441	PL12075	6/15/2020	30000	43	3.58
DR11095	COLL442	PL12076	9/23/2017	35000	85	7.08
DR11096	COLL443	PL12077	6/11/2017	10500	37	3.08
DR11097	COLL444	PL12078	5/16/2020	10000	69	5.75
DR11098	COLL445	PL12079	11/20/2017	100000	65	5.42
DR11099	COLL446	PL12081	7/26/2017	35000	88	7.33
DR11100	COLL448	PL12083	3/8/2021	35000	54	4.50
DR11101	COLL449	PL12084	2/15/2020	100000	69	5.75
DR11102	COLL450	PL12085	8/22/2017	25000	78	6.50
DR11103	COLL451	PL12086	3/11/2018	25000	29	2.42
DR11104	COLL452	PL12087	12/27/2020	25000	71	5.92
DR11105	COLL453	PL12088	7/1/2018	60000	25	2.08
DR11106	COLL454	PL12089	3/31/2018	90000	21	1.75
DR11107	COLL455	PL12090	5/3/2019	70000	56	4.67
DR11108	COLL456	PL12091	10/4/2020	20000	67	5.58
DR11111	COLL457	PL12092	11/15/2018	60000	25	2.08
DR11112	COLL458	PL12093	5/1/2018	25000	50	4.17
DR11113	COLL459	PL12095	3/15/2018	80000	73	6.08
DR11114	COLL460	PL12096	2/22/2017	80000	37	3.08
DR11115	COLL461	PL12098	1/1/2021	90000	80	6.67
DR11116	COLL462	PL12099	8/3/2019	10500	70	5.83
DR11117	COLL463	PL12100	6/18/2019	60000	63	5.25
DR11118	COLL464	PL12101	6/27/2017	80000	76	6.33
DR11119	COLL465	PL12102	4/5/2018	50000	20	1.67
DR11120	COLL466	PL12103	8/18/2017	50000	40	3.33
DR11121	COLL467	PL12104	10/20/2018	50000	39	3.25
DR11123	COLL468	PL12105	2/24/2021	60000	40	3.33
DR11124	COLL469	PL12107	8/28/2019	25000	88	7.33
DR11125	COLL470	PL12108	11/7/2017	80000	39	3.25
DR11128	COLL471	PL12109	2/27/2018	100000	57	4.75
DR11129	COLL472	PL12110	9/17/2018	90000	76	6.33
DR11130	COLL473	PL12112	9/17/2020	30000	31	2.58
DR11131	COLL474	PL12113	1/8/2019	25000	83	6.92
DR11132	COLL476	PL12114	10/21/2019	20000	21	1.75
DR11133	COLL477	PL12115	5/25/2018	40000	72	6.00
DR11134	COLL478	PL12116	9/10/2017	10500	70	5.83
DR11135	COLL479	PL12117	1/13/2019	100000	52	4.33
DR11137	COLL481	PL12118	3/1/2020	70000	90	7.50
DR11138	COLL482	PL12119	10/7/2019	100000	54	4.50
DR11140	COLL483	PL12120	7/7/2020	60000	87	7.25
DR11141	COLL484	PL12121	3/3/2021	100000	38	3.17
DR11142	COLL485	PL12124	1/13/2018	30000	79	6.58
DR11143	COLL486	PL12125	5/31/2017	20000	58	4.83
DR11145	COLL487	PL12126	5/22/2018	25000	37	3.08
DR11146	COLL488	PL12127	4/10/2020	100000	58	4.83
DR11147	COLL489	PL12128	3/6/2019	60000	83	6.92
DR11148	COLL490	PL12129	2/24/2021	20000	79	6.58
DR11150	COLL491	PL12130	4/9/2017	60000	61	5.08
DR11151	COLL492	PL12132	7/11/2017	100000	49	4.08
DR11152	COLL493	PL12134	10/29/2017	10500	24	2.00
DR11153	COLL494	PL12135	4/24/2017	80000	88	7.33
DR11154	COLL495	PL12136	1/13/2021	70000	42	3.50
DR11155	COLL496	PL12137	5/3/2020	10500	54	4.50
DR11156	COLL497	PL12138	12/26/2017	10500	41	3.42
DR11157	COLL498	PL12139	10/1/2017	80000	52	4.33
DR11158	COLL499	PL12140	3/16/2018	10500	47	3.92
DR11159	COLL500	PL12141	8/10/2018	10000	66	5.50
DR11160	COLL501	PL12144	9/22/2019	50000	57	4.75
DR11161	COLL502	PL12145	8/13/2018	40000	71	5.92
DR11162	COLL503	PL12146	7/26/2020	35000	40	3.33
DR11163	COLL504	PL12147	3/10/2017	10500	46	3.83
DR11164	COLL505	PL12148	6/2/2018	10500	72	6.00
DR11165	COLL506	PL12149	12/16/2017	45000	48	4.00
DR11166	COLL507	PL12150	11/13/2019	100000	32	2.67
DR11167	COLL509	PL12151	2/19/2021	40000	51	4.25
DR11172	COLL510	PL12152	11/12/2018	30000	83	6.92
DR11173	COLL511	PL12153	1/13/2021	10000	75	6.25
DR11174	COLL512	PL12154	3/13/2017	10500	81	6.75
DR11175	COLL513	PL12155	3/31/2020	40000	40	3.33
DR11176	COLL514	PL12156	10/7/2018	30000	75	6.25
DR11177	COLL515	PL12157	1/27/2018	35000	75	6.25
DR11178	COLL518	PL12158	5/17/2020	80000	21	1.75
DR11179	COLL519	PL12159	10/9/2020	100000	35	2.92
DR11180	COLL520	PL12160	10/3/2017	10500	60	5.00
DR11181	COLL521	PL12161	6/12/2017	40000	70	5.83
DR11182	COLL522	PL12162	6/17/2017	60000	84	7.00
DR11183	COLL523	PL12164	10/30/2018	80000	37	3.08
DR11184	COLL524	PL12165	10/30/2017	100000	48	4.00
DR11187	COLL525	PL12168	5/26/2018	100000	85	7.08
DR11188	COLL526	PL12169	10/5/2018	90000	37	3.08
DR11189	COLL527	PL12170	3/12/2018	90000	86	7.17
DR11190	COLL528	PL12171	1/26/2019	45000	47	3.92
DR11191	COLL529	PL12172	12/31/2018	10000	41	3.42
DR11192	COLL530	PL12173	8/28/2020	80000	70	5.83
DR11193	COLL531	PL12174	10/4/2018	20000	76	6.33
DR11195	COLL532	PL12175	6/17/2019	100000	81	6.75
DR11196	COLL533	PL12176	1/1/2018	35000	22	1.83
DR11197	COLL534	PL12177	10/11/2018	100000	41	3.42
DR11198	COLL535	PL12178	11/30/2018	90000	64	5.33
DR11199	COLL536	PL12179	5/4/2019	100000	63	5.25
DR11200	COLL537	PL12180	6/15/2018	30000	40	3.33
DR11201	COLL538	PL12181	5/12/2019	20000	36	3.00
DR11202	COLL539	PL12182	5/7/2018	40000	64	5.33
DR11203	COLL540	PL12183	11/26/2019	40000	36	3.00
DR11205	COLL541	PL12184	10/24/2018	20000	82	6.83
DR11206	COLL542	PL12185	6/12/2019	35000	62	5.17
DR11207	COLL543	PL12186	4/22/2017	60000	40	3.33
DR11208	COLL544	PL12187	5/23/2019	30000	54	4.50
DR11209	COLL545	PL12188	4/8/2018	90000	24	2.00
DR11211	COLL546	PL12189	7/23/2018	35000	24	2.00
DR11212	COLL547	PL12190	12/17/2017	90000	60	5.00
DR11213	COLL549	PL12191	6/22/2017	50000	22	1.83
DR11214	COLL550	PL12192	5/11/2017	70000	30	2.50
DR11215	COLL551	PL12194	4/8/2018	30000	76	6.33
DR11216	COLL552	PL12195	8/10/2020	10000	67	5.58
DR11217	COLL553	PL12196	1/4/2018	70000	87	7.25
DR11219	COLL554	PL12198	7/5/2018	100000	57	4.75
DR11220	COLL555	PL12199	8/28/2019	10000	73	6.08
DR11221	COLL557	PL12200	8/22/2020	60000	79	6.58
DR11223	COLL559	PL12201	1/13/2017	50000	58	4.83
DR11224	COLL560	PL12202	11/15/2017	100000	24	2.00
DR11225	COLL561	PL12203	8/23/2020	25000	68	5.67
DR11227	COLL562	PL12204	12/11/2019	60000	77	6.42
DR11229	COLL564	PL12205	11/3/2018	60000	49	4.08
DR11230	COLL566	PL12206	11/9/2019	60000	60	5.00
DR11231	COLL568	PL12207	9/6/2019	30000	36	3.00
DR11232	COLL569	PL12208	4/8/2018	10500	48	4.00
DR11233	COLL570	PL12209	3/4/2018	30000	30	2.50
DR11234	COLL571	PL12210	8/7/2018	20000	27	2.25
DR11235	COLL572	PL12211	10/20/2020	100000	85	7.08
DR11236	COLL573	PL12214	5/17/2018	30000	30	2.50
DR11237	COLL574	PL12215	2/16/2021	45000	59	4.92
DR11238	COLL575	PL12216	2/2/2020	10000	45	3.75
DR11239	COLL576	PL12217	8/14/2020	10000	34	2.83
DR11241	COLL577	PL12218	11/3/2020	35000	63	5.25
DR11242	COLL579	PL12219	8/17/2018	80000	69	5.75
DR11243	COLL580	PL12220	4/8/2020	90000	33	2.75
DR11244	COLL581	PL12221	5/8/2017	45000	80	6.67
DR11246	COLL582	PL12222	1/23/2018	20000	22	1.83
DR11247	COLL583	PL12223	10/1/2020	90000	85	7.08
DR11248	COLL584	PL12224	11/16/2018	30000	33	2.75
DR11249	COLL585	PL12226	10/25/2017	10500	77	6.42
DR11250	COLL587	PL12227	12/15/2020	30000	64	5.33
DR11251	COLL589	PL12229	10/3/2017	90000	41	3.42
DR11252	COLL590	PL12231	2/27/2017	25000	55	4.58
DR11253	COLL591	PL12232	3/21/2021	40000	60	5.00
DR11254	COLL592	PL12233	8/10/2018	10000	52	4.33
DR11255	COLL593	PL12234	7/21/2018	100000	75	6.25
DR11256	COLL594	PL12235	12/18/2017	70000	68	5.67
DR11257	COLL595	PL12236	5/4/2018	10000	87	7.25
DR11258	COLL596	PL12237	3/15/2019	90000	41	3.42
DR11259	COLL597	PL12238	9/29/2020	50000	70	5.83
DR11260	COLL599	PL12239	10/14/2018	70000	83	6.92
DR11261	COLL600	PL12240	12/8/2017	100000	74	6.17
DR11262	COLL10	PL12241	6/2/2017	50000	62	5.17
DR11265	COLL11	PL12242	4/4/2020	45000	50	4.17
DR11266	COLL12	PL12243	12/27/2020	45000	33	2.75
DR11267	COLL13	PL12244	5/31/2020	70000	87	7.25
DR11268	COLL14	PL12245	3/11/2019	35000	33	2.75
DR11269	COLL15	PL12247	6/21/2020	80000	49	4.08
DR11270	COLL16	PL12248	2/7/2019	25000	44	3.67
DR11271	COLL18	PL12249	7/2/2018	10000	76	6.33
DR11272	COLL19	PL12250	4/17/2019	90000	51	4.25
DR11273	COLL20	PL12251	3/22/2017	70000	90	7.50
DR11274	COLL21	PL12252	2/25/2018	30000	83	6.92
DR11275	COLL22	PL12253	8/31/2020	10500	87	7.25
DR11276	COLL23	PL12254	3/2/2018	40000	62	5.17
DR11278	COLL24	PL12255	4/28/2020	40000	31	2.58
DR11279	COLL26	PL12256	3/9/2017	40000	32	2.67
DR11281	COLL27	PL12257	3/18/2020	60000	86	7.17
DR11282	COLL28	PL12258	3/25/2018	10000	46	3.83
DR11283	COLL29	PL12260	7/8/2020	20000	39	3.25
DR11284	COLL30	PL12261	6/11/2019	80000	45	3.75
DR11285	COLL31	PL12264	8/1/2019	10500	61	5.08
DR11287	COLL32	PL12266	6/11/2018	70000	86	7.17
DR11288	COLL33	PL12267	12/6/2020	35000	29	2.42
DR11289	COLL34	PL12269	3/6/2019	10500	59	4.92
DR11290	COLL35	PL12270	4/16/2018	30000	45	3.75
DR11291	COLL36	PL12271	9/4/2017	10500	69	5.75
DR11292	COLL37	PL12273	9/24/2020	10500	65	5.42
DR11294	COLL38	PL12274	3/30/2020	10500	74	6.17
DR11295	COLL39	PL12275	10/30/2020	90000	25	2.08
DR11297	COLL40	PL12276	5/27/2019	50000	53	4.42
DR11298	COLL41	PL12277	7/21/2018	80000	47	3.92
DR11299	COLL42	PL12278	2/6/2019	40000	59	4.92
DR11301	COLL43	PL12279	4/7/2020	60000	23	1.92
DR11303	COLL44	PL12280	9/3/2017	45000	45	3.75
DR11304	COLL45	PL12281	12/31/2018	80000	30	2.50
DR11306	COLL46	PL12282	10/13/2018	40000	35	2.92
DR11307	COLL47	PL12283	4/22/2019	35000	47	3.92
DR11308	COLL48	PL12284	8/14/2017	20000	47	3.92
DR11309	COLL49	PL12285	3/23/2020	35000	22	1.83
DR11313	COLL50	PL12286	9/27/2018	25000	73	6.08
DR11314	COLL51	PL12287	4/8/2017	40000	47	3.92
DR11316	COLL53	PL12288	6/22/2019	45000	61	5.08
DR11317	COLL54	PL12289	6/24/2020	100000	55	4.58
DR11318	COLL55	PL12291	7/18/2018	60000	51	4.25
DR11319	COLL56	PL12292	1/2/2019	40000	35	2.92
DR11320	COLL58	PL12293	12/25/2018	90000	47	3.92
DR11321	COLL60	PL12294	2/2/2020	50000	76	6.33
DR11322	COLL61	PL12295	3/27/2017	10000	44	3.67
DR11323	COLL62	PL12296	12/6/2020	90000	86	7.17
DR11325	COLL63	PL12297	12/19/2017	90000	33	2.75
DR11326	COLL64	PL12298	5/4/2019	10500	21	1.75
DR11327	COLL65	PL12299	2/22/2019	30000	47	3.92
DR11329	COLL66	PL12300	9/20/2017	40000	68	5.67
DR11331	COLL67	PL12303	7/28/2017	10500	21	1.75
DR11333	COLL68	PL12304	8/18/2017	40000	74	6.17
DR11334	COLL69	PL12305	11/15/2019	25000	53	4.42
DR11335	COLL70	PL12306	5/12/2017	70000	43	3.58
DR11336	COLL71	PL12307	9/29/2018	10500	47	3.92
DR11337	COLL72	PL12308	8/13/2019	80000	46	3.83
DR11338	COLL74	PL12309	4/16/2018	20000	90	7.50
DR11339	COLL76	PL12311	10/12/2017	10000	63	5.25
DR11341	COLL77	PL12313	1/2/2021	35000	32	2.67
DR11342	COLL78	PL12314	2/11/2017	30000	62	5.17
DR11343	COLL79	PL12316	6/15/2019	90000	60	5.00
DR11344	COLL80	PL12317	3/12/2020	60000	62	5.17
DR11345	COLL81	PL12318	4/19/2020	10000	38	3.17
DR11346	COLL82	PL12320	10/12/2018	25000	20	1.67
DR11347	COLL83	PL12321	8/24/2020	35000	69	5.75
DR11348	COLL84	PL12322	5/23/2019	60000	34	2.83
DR11349	COLL85	PL12323	2/7/2021	20000	46	3.83
DR11350	COLL86	PL12325	8/17/2018	10500	81	6.75
DR11351	COLL87	PL12326	10/29/2020	100000	83	6.92
DR11353	COLL88	PL12327	1/2/2019	60000	39	3.25
DR11354	COLL89	PL12328	11/5/2017	40000	72	6.00
DR11355	COLL90	PL12329	10/21/2018	80000	76	6.33
DR11356	COLL91	PL12332	5/21/2020	90000	36	3.00
DR11357	COLL92	PL12333	9/7/2019	80000	89	7.42
DR11358	COLL93	PL12334	10/12/2018	45000	65	5.42
DR11359	COLL94	PL12335	9/2/2020	100000	56	4.67
DR11360	COLL96	PL12336	7/16/2020	40000	68	5.67
DR11361	COLL97	PL12337	2/4/2021	60000	25	2.08
DR11362	COLL98	PL12338	7/30/2018	100000	74	6.17
DR11363	COLL100	PL12339	3/13/2021	90000	44	3.67
DR11365	COLL102	PL12340	9/13/2019	45000	74	6.17
DR11366	COLL104	PL12342	10/24/2019	35000	39	3.25
DR11367	COLL106	PL12344	8/5/2020	40000	90	7.50
DR11368	COLL107	PL12346	10/14/2019	45000	64	5.33
DR11369	COLL109	PL12347	10/18/2018	45000	59	4.92
DR11371	COLL110	PL12349	3/22/2020	10500	89	7.42
DR11372	COLL111	PL12350	12/10/2017	40000	75	6.25
DR11373	COLL112	PL12351	2/7/2020	25000	51	4.25
DR11375	COLL113	PL12352	12/17/2019	20000	33	2.75
DR11377	COLL114	PL12353	8/2/2020	40000	48	4.00
DR11378	COLL115	PL12354	3/19/2021	30000	71	5.92
DR11379	COLL117	PL12355	11/3/2017	90000	45	3.75
DR11380	COLL118	PL12356	3/28/2017	70000	32	2.67
DR11382	COLL119	PL12357	10/6/2017	10500	85	7.08
DR11384	COLL120	PL12358	2/16/2020	35000	60	5.00
DR11385	COLL121	PL12359	11/5/2017	100000	39	3.25
DR11386	COLL122	PL12363	12/14/2019	40000	78	6.50
DR11387	COLL124	PL12364	8/19/2020	10500	89	7.42
DR11388	COLL125	PL12365	5/28/2020	50000	62	5.17
DR11390	COLL126	PL12366	8/17/2020	10000	34	2.83
DR11391	COLL127	PL12367	8/28/2017	20000	70	5.83
DR11392	COLL128	PL12368	8/8/2020	90000	90	7.50
DR11395	COLL129	PL12370	5/17/2019	40000	70	5.83
DR11396	COLL130	PL12371	1/10/2021	45000	35	2.92
DR11397	COLL131	PL12372	8/31/2018	10000	84	7.00
DR11398	COLL132	PL12373	7/30/2018	30000	38	3.17
